Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
3671;-0.49876818,0.3039483,2.8682559;-0.51716423,0.36360493,2.9211314;-0.50775605,0.71754843,2.945541;-0.46757302,0.89646447,2.965348;-0.63963807,0.6087704,2.8492012;-0.7273226,0.7392446,2.668157;-0.7021451,0.93105745,2.6568425;-0.69626653,1.0038079,2.6441994;-0.32636365,0.63845336,2.9907026;-0.147573,0.71624476,2.8606477;-0.2748763,0.89672875,2.782448;-0.31672618,0.9440819,2.7631807;-0.56932324,0.23290214,2.828373;-0.5953708,-0.36018416,2.8468025;-0.560121,-0.79096705,2.7852542;-0.54334736,-0.84103805,2.7216678;-0.42590797,0.22586264,2.876158;-0.38217887,-0.36876485,2.8055356;-0.33536237,-0.75044316,2.8444018;-0.2880754,-0.8381815,2.8073006;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3703;-0.5033066,0.3029708,2.8698921;-0.52278244,0.36279458,2.9223762;-0.51211524,0.7160393,2.9450178;-0.46961305,0.893457,2.9657707;-0.6430646,0.60905814,2.849492;-0.72988904,0.73933434,2.6689196;-0.71487236,0.9347675,2.6499846;-0.7100615,1.0091891,2.635772;-0.33939373,0.6480379,3.0007663;-0.15323962,0.726908,2.855529;-0.2810445,0.9089323,2.7654014;-0.33154798,0.95413685,2.7123103;-0.57295185,0.23230708,2.831021;-0.59799486,-0.36125526,2.8493302;-0.5603874,-0.7906123,2.7839844;-0.5589251,-0.8559503,2.7367935;-0.43086088,0.22571753,2.8776917;-0.3872316,-0.36378568,2.7954803;-0.34906378,-0.74638844,2.8462248;-0.29360974,-0.8355453,2.8071005;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3735;-0.5064046,0.3022297,2.871006;-0.52650195,0.36212447,2.9232523;-0.51509285,0.7149378,2.9448729;-0.47098535,0.89103824,2.9661667;-0.646347,0.60900044,2.850183;-0.7345214,0.7421861,2.6690164;-0.72849166,0.9394331,2.6397166;-0.7261638,1.0283062,2.6322796;-0.3460091,0.65242887,3.005704;-0.15805757,0.73356396,2.8524394;-0.25612745,0.8942281,2.7421277;-0.33822566,0.956729,2.689049;-0.57536715,0.23187907,2.8328001;-0.60040647,-0.36308548,2.8512394;-0.56064105,-0.79023176,2.7831097;-0.5651946,-0.8618118,2.7424893;-0.4344331,0.22552627,2.8786864;-0.39136097,-0.3610977,2.787892;-0.3626232,-0.74735916,2.8547473;-0.30423018,-0.8317048,2.805726;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3772;-0.50916624,0.30064985,2.8717797;-0.5294059,0.3607994,2.923976;-0.5176837,0.713946,2.9451115;-0.47213316,0.8888171,2.9666917;-0.6500338,0.6077666,2.8511648;-0.7392367,0.7458456,2.6685774;-0.7409454,0.9437285,2.6278563;-0.7359649,1.0382153,2.6274908;-0.34939718,0.65395296,3.0070925;-0.1627275,0.73715913,2.850398;-0.2587653,0.89283705,2.7279155;-0.34114707,0.95554256,2.675226;-0.578084,0.23014866,2.8351305;-0.602749,-0.36599827,2.8528032;-0.5608994,-0.7898063,2.7828262;-0.5688549,-0.86509687,2.7456274;-0.43731758,0.22441967,2.8783863;-0.39572504,-0.3591888,2.7807631;-0.37256736,-0.74722445,2.8556144;-0.32597455,-0.83511436,2.8243659;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3802;-0.5110478,0.29947656,2.8723142;-0.53132725,0.35976627,2.9245226;-0.5194647,0.71312875,2.9455123;-0.47290322,0.88699746,2.9671497;-0.6532538,0.6062056,2.8521752;-0.7435848,0.7484053,2.6681886;-0.7533059,0.94499725,2.61463;-0.74984205,1.0377077,2.6119819;-0.35147306,0.65328026,3.0068586;-0.17102392,0.7323265,2.8496065;-0.25676635,0.87763226,2.723966;-0.340415,0.94638985,2.670712;-0.57989764,0.22889975,2.836576;-0.60564464,-0.3807999,2.8610008;-0.5611361,-0.78938,2.7829819;-0.57128775,-0.8673097,2.7477288;-0.4392977,0.22353427,2.8782415;-0.39934376,-0.35828868,2.7748358;-0.3894102,-0.7568663,2.8607726;-0.35750422,-0.83679956,2.8348565;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3836;-0.5125986,0.29742533,2.8724933;-0.5327238,0.35809207,2.924872;-0.5206027,0.71243906,2.945935;-0.47347856,0.88520306,2.9672804;-0.6555218,0.6050164,2.8531995;-0.74779654,0.74952006,2.66775;-0.7611091,0.94429636,2.6070778;-0.75767964,1.0366783,2.6037705;-0.35224855,0.6510387,3.0057595;-0.17083183,0.7081651,2.847157;-0.25298104,0.8519929,2.7404084;-0.3311848,0.9177763,2.6994488;-0.5815079,0.22705722,2.8379772;-0.60703754,-0.3890551,2.8653357;-0.56139255,-0.7889892,2.784071;-0.5480785,-0.8423482,2.7295914;-0.4410132,0.22161938,2.8768995;-0.403184,-0.3586142,2.7695582;-0.4004576,-0.76350963,2.8548326;-0.39135498,-0.8421254,2.8204887;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3871;-0.5137108,0.2956283,2.8724728;-0.5336432,0.35659054,2.9250765;-0.52124214,0.71190137,2.9465473;-0.47293404,0.8830807,2.965308;-0.65724415,0.604064,2.8544564;-0.75147766,0.75005984,2.667142;-0.767023,0.94326437,2.6019583;-0.7631579,1.0357436,2.5985541;-0.35282955,0.61978436,2.996107;-0.16550533,0.674378,2.8490748;-0.24882819,0.82502705,2.7656832;-0.32487726,0.8958963,2.7227783;-0.5826859,0.22559963,2.8384304;-0.6085812,-0.39257863,2.8598106;-0.5616037,-0.7886727,2.785342;-0.5353605,-0.8287864,2.7197542;-0.4424935,0.2197232,2.8757584;-0.4063643,-0.35904214,2.7646656;-0.40781963,-0.76561064,2.8475738;-0.40219274,-0.8437311,2.812543;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3903;-0.51448,0.29422918,2.8723562;-0.53420717,0.355341,2.925181;-0.5213594,0.7113012,2.9472191;-0.4628496,0.87731475,2.950285;-0.65854263,0.6033613,2.85577;-0.7550298,0.7497577,2.6666675;-0.7711786,0.9420895,2.598961;-0.7679081,1.033769,2.595868;-0.3524335,0.60472596,2.9920046;-0.15927008,0.6455054,2.8547912;-0.25100362,0.80018103,2.8075047;-0.32271504,0.86982095,2.765571;-0.5836273,0.22441182,2.8382132;-0.6095644,-0.39418712,2.8545735;-0.5617613,-0.7884822,2.7876208;-0.5298198,-0.8230028,2.7162378;-0.44360918,0.21816944,2.874928;-0.40915284,-0.35871044,2.759733;-0.41339412,-0.7646601,2.8346977;-0.40701506,-0.84461397,2.8064957;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3935;-0.5149656,0.2931399,2.8721864;-0.5345225,0.35428506,2.9252014;-0.52145994,0.71064913,2.9477515;-0.4577254,0.8734644,2.9418912;-0.65943664,0.6028409,2.856829;-0.75842893,0.7487089,2.6670399;-0.7753166,0.9406085,2.6013014;-0.7748468,1.0330509,2.6092117;-0.35205606,0.600238,2.9909313;-0.15537205,0.62805533,2.8614578;-0.25713757,0.7808706,2.8553894;-0.32507554,0.84841126,2.8121686;-0.5841153,0.22329144,2.8373084;-0.61013895,-0.39480168,2.8500047;-0.5618683,-0.78825796,2.7893384;-0.517167,-0.8338569,2.7279239;-0.44431958,0.21698715,2.8743577;-0.41121984,-0.35827738,2.7554288;-0.41650376,-0.76457655,2.8217;-0.4055827,-0.84457785,2.8000326;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3980;-0.5152602,0.29230955,2.8719647;-0.53470606,0.35344282,2.925117;-0.52165514,0.7096845,2.9478645;-0.4563463,0.8712093,2.9375854;-0.6600582,0.60253716,2.857405;-0.76154864,0.74812293,2.6673882;-0.77855897,0.94158936,2.6062293;-0.77718645,1.0374541,2.6323752;-0.3508089,0.5989768,2.9909031;-0.15269707,0.6181344,2.868959;-0.26207408,0.76794887,2.913149;-0.3318881,0.8317769,2.895883;-0.58431643,0.22235312,2.8361015;-0.6104032,-0.3945742,2.846317;-0.5619471,-0.7880511,2.7906804;-0.5461532,-0.8526182,2.7464888;-0.44477388,0.21608636,2.8739393;-0.41287372,-0.3571256,2.7511277;-0.41782427,-0.7643061,2.8141181;-0.400467,-0.8422786,2.7916389;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4017;-0.51536846,0.2917753,2.8716066;-0.53473675,0.35280967,2.9248807;-0.5212344,0.7075153,2.9471536;-0.46125567,0.8687483,2.9309037;-0.66052073,0.6023395,2.8577626;-0.76455694,0.74822223,2.668508;-0.78080916,0.9431367,2.6143794;-0.77112985,1.0332499,2.6767254;-0.3492633,0.6002015,2.9915414;-0.15001185,0.6160313,2.8834002;-0.26504838,0.7658467,2.9423745;-0.33748245,0.82501185,2.9681478;-0.5842499,0.2218022,2.8344257;-0.61043215,-0.39340916,2.8427691;-0.56199723,-0.7879009,2.7917771;-0.5407704,-0.8419804,2.7373202;-0.44505012,0.21544434,2.8736212;-0.41382378,-0.35644358,2.7473683;-0.4159442,-0.7656929,2.8060968;-0.39060846,-0.84075737,2.7769165;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4039;-0.51533866,0.291519,2.8709388;-0.5346709,0.3523321,2.9243488;-0.5208547,0.70470464,2.945535;-0.46722326,0.86660635,2.9247508;-0.66092616,0.60233766,2.8580027;-0.766932,0.74798286,2.6737978;-0.7817559,0.94165725,2.6315806;-0.76921546,1.0308454,2.6920836;-0.34720868,0.603872,2.9927714;-0.14527377,0.62487864,2.9042952;-0.2629748,0.7812852,2.9980502;-0.32818264,0.82522243,3.0230904;-0.5841102,0.22155623,2.8323944;-0.6099021,-0.39009404,2.8386097;-0.5620319,-0.78779477,2.7925406;-0.5493046,-0.84891146,2.7425168;-0.44519246,0.21497492,2.873324;-0.4141682,-0.356396,2.7439766;-0.41241908,-0.76717657,2.7991328;-0.38475272,-0.84027004,2.768946;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4072;-0.5147984,0.29246747,2.8692796;-0.5343334,0.35249266,2.9229286;-0.5202674,0.70082605,2.9411163;-0.47422764,0.8661352,2.9185743;-0.66187507,0.6099467,2.8572888;-0.76835346,0.750222,2.6800354;-0.77125055,0.9464307,2.660808;-0.75903684,1.0324482,2.7130132;-0.34454036,0.6092573,2.994214;-0.13937657,0.6332032,2.9189372;-0.2676373,0.8141875,3.0516186;-0.3180678,0.864069,3.097078;-0.58367705,0.22216624,2.8298855;-0.608544,-0.38510114,2.83491;-0.5620414,-0.7876644,2.7929745;-0.55725735,-0.8554633,2.747756;-0.44486052,0.21501924,2.8727849;-0.41395697,-0.35668352,2.7412639;-0.40731013,-0.7686498,2.7931917;-0.37918717,-0.84051603,2.765098;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4103;-0.51410484,0.29399043,2.8671014;-0.5338621,0.35307392,2.9208202;-0.51991755,0.69679296,2.9357498;-0.47956586,0.86552155,2.91372;-0.66270554,0.6160581,2.8566396;-0.7678914,0.7574962,2.6912472;-0.7477455,0.9551612,2.7022285;-0.7528351,1.0317175,2.7235432;-0.34220752,0.6137876,2.9953685;-0.13556325,0.6396874,2.9287531;-0.2232433,0.8294047,3.0374413;-0.27324358,0.8930586,3.068319;-0.583203,0.22308125,2.8273711;-0.607024,-0.38065794,2.8322604;-0.5619717,-0.78756547,2.7929895;-0.5416322,-0.8373744,2.7263553;-0.44416225,0.21548669,2.8718615;-0.4132596,-0.35714337,2.7391317;-0.4002317,-0.7693309,2.7899942;-0.3748858,-0.84102696,2.7627833;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4135;-0.5126078,0.29663023,2.8642247;-0.53267586,0.35448724,2.9179044;-0.51936525,0.69412124,2.931094;-0.48338735,0.864842,2.9096513;-0.66317284,0.6202975,2.8560534;-0.7655878,0.7688559,2.7058089;-0.7243736,0.9637359,2.7443576;-0.7338405,1.0292441,2.743854;-0.339611,0.61841947,2.9960063;-0.1331696,0.6455009,2.9361017;-0.16902569,0.8427144,3.020032;-0.2032339,0.89386946,3.0453289;-0.5817366,0.22488944,2.8236594;-0.605538,-0.37706718,2.8303654;-0.56189865,-0.78748935,2.7930963;-0.5340444,-0.82871395,2.717265;-0.44263998,0.21674044,2.8707201;-0.41074842,-0.3583471,2.7375224;-0.3897764,-0.76408106,2.788988;-0.3661289,-0.8429073,2.7638183;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4172;-0.51034117,0.30482024,2.858973;-0.53074837,0.3598738,2.9126413;-0.5186449,0.6929594,2.9261873;-0.49163547,0.8706779,2.9041417;-0.6641913,0.625981,2.8551939;-0.7642377,0.79734397,2.728552;-0.70608264,0.9814456,2.7630055;-0.71257544,1.0365669,2.7551072;-0.33720756,0.6236447,2.9960592;-0.13105048,0.6542267,2.945415;-0.11749888,0.8583133,3.0051968;-0.15317151,0.90159047,3.0380511;-0.5801401,0.23065451,2.8176813;-0.6037571,-0.37415963,2.8286948;-0.55957717,-0.7914823,2.8145669;-0.5406485,-0.8462766,2.7397509;-0.4397499,0.22172606,2.8684218;-0.40702635,-0.3590808,2.736634;-0.37749144,-0.7548253,2.7902665;-0.34275323,-0.80298775,2.7335565;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4203;-0.508536,0.31100783,2.855166;-0.5292118,0.36421666,2.9086282;-0.5182092,0.69233686,2.9226146;-0.49651107,0.87464166,2.9007916;-0.6650607,0.63067013,2.8543725;-0.7640747,0.8114304,2.7399197;-0.6965617,0.99143994,2.7703028;-0.6974581,1.0429242,2.7602375;-0.3354002,0.6277941,2.9959874;-0.1302967,0.66159797,2.9527025;-0.099117115,0.90931046,2.9960482;-0.12661761,0.96701556,3.0032294;-0.578738,0.23528245,2.813198;-0.59868914,-0.37450013,2.8317554;-0.5585354,-0.7928257,2.82038;-0.54600984,-0.85536313,2.7502608;-0.43643633,0.22726536,2.8659246;-0.40178016,-0.35958955,2.7365885;-0.3695613,-0.7480997,2.7912967;-0.3283884,-0.77668697,2.7154515;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4235;-0.5070051,0.3151305,2.8524828;-0.5280055,0.3672233,2.9057446;-0.5183173,0.691995,2.9197705;-0.49697605,0.8741579,2.8965628;-0.6656421,0.6340684,2.8537843;-0.7631873,0.8207413,2.747325;-0.6911964,1.0018637,2.768647;-0.68713033,1.0497171,2.760997;-0.3338995,0.63051564,2.9959612;-0.13127449,0.66951007,2.9575593;-0.0873864,0.9393285,2.9890466;-0.10195189,1.0083089,2.9893348;-0.57719177,0.23848882,2.8099673;-0.5921229,-0.37174436,2.829585;-0.5579526,-0.79347783,2.8230047;-0.5495673,-0.8603032,2.7553222;-0.43274885,0.23181532,2.8633926;-0.39596993,-0.3598254,2.737247;-0.36411864,-0.7429961,2.7928793;-0.3365691,-0.81139797,2.748545;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4281;-0.5056817,0.31786364,2.8505542;-0.5268979,0.36933184,2.9036348;-0.518423,0.6919162,2.9177248;-0.49654406,0.8734882,2.8934257;-0.6656495,0.6383332,2.853716;-0.76257724,0.82645524,2.7519445;-0.68735456,1.0062395,2.7726414;-0.67652833,1.0567796,2.7685094;-0.33236733,0.6325112,2.9957538;-0.13076486,0.6740858,2.9598427;-0.082187034,0.9267768,2.958609;-0.0990722,1.0119882,2.975071;-0.5757336,0.24072947,2.8077474;-0.58639914,-0.36902556,2.8265584;-0.55738854,-0.7934905,2.8252897;-0.55255437,-0.8636232,2.7585113;-0.42965806,0.23498057,2.861134;-0.390398,-0.36009097,2.7382896;-0.359469,-0.73853964,2.7942472;-0.3380131,-0.82274514,2.7617886;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4318;-0.50361663,0.3198607,2.8488948;-0.52509797,0.37099916,2.9017377;-0.5182684,0.6921097,2.9159682;-0.4932217,0.87240183,2.8904219;-0.6651587,0.6414902,2.8538234;-0.761999,0.830239,2.7549992;-0.6937345,1.0128341,2.7579846;-0.6745985,1.0631185,2.7639167;-0.33104804,0.6340205,2.9956748;-0.12924707,0.6740916,2.958412;-0.07733335,0.88780785,2.9323354;-0.109289825,0.9682387,2.9590793;-0.5729347,0.24269606,2.8061364;-0.5810089,-0.3672989,2.8228424;-0.55690265,-0.79338115,2.8266819;-0.5535829,-0.8654142,2.760361;-0.42625493,0.23741822,2.8590493;-0.38563058,-0.35993835,2.7393692;-0.35642758,-0.73587143,2.796236;-0.3422552,-0.83227324,2.7710488;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4338;-0.4998792,0.3201581,2.8471937;-0.5215658,0.37152883,2.899959;-0.51756483,0.6926254,2.9146123;-0.48797753,0.87141335,2.8881972;-0.6635646,0.6438402,2.8540223;-0.7593672,0.83106196,2.7546635;-0.6879582,1.0421512,2.7528622;-0.66277593,1.1111251,2.7620625;-0.322064,0.62786764,2.990744;-0.12117347,0.6530777,2.9378726;-0.09977759,0.8479818,2.9204662;-0.14055002,0.93453574,2.9558938;-0.56913304,0.24336977,2.8050046;-0.57491314,-0.36545452,2.8177662;-0.55631226,-0.7929299,2.826781;-0.5542382,-0.8667367,2.7615182;-0.42117092,0.2378175,2.8564095;-0.38189787,-0.35976785,2.740359;-0.3544993,-0.7437328,2.797948;-0.3448428,-0.83926386,2.776081;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4374;-0.49452126,0.31941885,2.846052;-0.5158691,0.3711772,2.8988006;-0.5134286,0.6936746,2.9142377;-0.4829033,0.8706018,2.8874755;-0.66083235,0.6456362,2.8544283;-0.7493991,0.8179024,2.7423952;-0.6865523,1.0526854,2.7509465;-0.66125876,1.1370705,2.7626922;-0.31597397,0.62361306,2.9876;-0.10445072,0.629781,2.904914;-0.14067015,0.8062749,2.9121015;-0.18504219,0.8774203,2.9359848;-0.564229,0.24332877,2.8045619;-0.57012725,-0.3644626,2.8136294;-0.55520415,-0.7921297,2.823174;-0.5545336,-0.8676584,2.762107;-0.4154164,0.23733814,2.8542736;-0.37909153,-0.35960555,2.7411711;-0.3538614,-0.7502988,2.8000164;-0.3464509,-0.84338593,2.7790177;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4407;-0.48809072,0.31725925,2.8454525;-0.5084177,0.36958107,2.8983624;-0.50389475,0.69521564,2.9152262;-0.47496212,0.87021405,2.8880258;-0.65351546,0.6456415,2.8552055;-0.73711944,0.79303664,2.7228565;-0.6897936,1.054875,2.7503169;-0.6855091,1.1239135,2.7834768;-0.30851358,0.61611974,2.981987;-0.096346356,0.61757386,2.8846948;-0.18813543,0.7758973,2.910985;-0.23930317,0.8258534,2.9382668;-0.55872536,0.24237071,2.8044868;-0.5661913,-0.3636114,2.809983;-0.5543443,-0.79144377,2.81982;-0.5544463,-0.8682564,2.7622328;-0.40993363,0.23578428,2.8529112;-0.37608868,-0.35913897,2.7420132;-0.35389295,-0.7556231,2.8016973;-0.34780675,-0.846143,2.780909;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4442;-0.48002353,0.31333286,2.8455257;-0.49941695,0.36641476,2.8986933;-0.49273592,0.6957014,2.9172103;-0.46329334,0.870172,2.8905509;-0.63899374,0.63985217,2.8560655;-0.72432333,0.764448,2.7029612;-0.70203215,1.0367814,2.7497969;-0.7154289,1.0878898,2.8028126;-0.3028495,0.61132455,2.9784863;-0.09090788,0.6110593,2.869594;-0.22787672,0.75708973,2.919021;-0.2655525,0.8041889,2.9419982;-0.551524,0.24003482,2.8051226;-0.56301737,-0.3633148,2.8070142;-0.5537164,-0.79090005,2.816895;-0.5546463,-0.8687182,2.7620068;-0.40374574,0.23288035,2.8520994;-0.3726581,-0.35843265,2.742945;-0.35444832,-0.76329577,2.8021019;-0.3489113,-0.848601,2.7814286;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4474;-0.4672711,0.30628023,2.8471804;-0.48644772,0.36110076,2.900615;-0.47872046,0.6966903,2.9208333;-0.4528852,0.8705099,2.8933516;-0.61639965,0.6263193,2.855638;-0.7091739,0.7199135,2.6867003;-0.71364546,0.9895587,2.7494886;-0.72309875,1.0494572,2.8074615;-0.29849792,0.6089042,2.9756858;-0.08605895,0.60594004,2.8522663;-0.2432908,0.746491,2.9183943;-0.28041953,0.79027927,2.9419212;-0.5372531,0.2346129,2.8087497;-0.5603825,-0.36312726,2.804622;-0.5529238,-0.7897563,2.8076444;-0.554598,-0.868918,2.7613945;-0.39547113,0.22887893,2.8521786;-0.3690247,-0.3574504,2.7439437;-0.3548384,-0.7679687,2.8023646;-0.3498393,-0.8501595,2.7812262;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4502;-0.45749798,0.30154455,2.8489807;-0.4760298,0.35738462,2.9027379;-0.46931243,0.6974059,2.9234207;-0.44385794,0.87117904,2.8962939;-0.60522723,0.6196377,2.8554776;-0.70337385,0.70019007,2.6789243;-0.72668076,0.91743726,2.7247467;-0.7301447,0.98634166,2.7907255;-0.29430985,0.60842586,2.9724975;-0.08350021,0.6031956,2.842295;-0.251135,0.7398572,2.9166687;-0.2896586,0.7808163,2.9412482;-0.5262785,0.23102422,2.8118455;-0.5581204,-0.36268467,2.8029666;-0.55250996,-0.78915226,2.8026326;-0.5538752,-0.8689743,2.7601435;-0.3871025,0.22564347,2.853323;-0.3656222,-0.35679603,2.745016;-0.35542533,-0.77096087,2.804372;-0.35066286,-0.85057855,2.7809823;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4541;-0.45056075,0.29798558,2.8503535;-0.4683907,0.35448587,2.9044845;-0.46271026,0.6978788,2.925543;-0.4366666,0.8718853,2.8983185;-0.5984922,0.6151135,2.8555038;-0.69961876,0.68379956,2.6743734;-0.72147393,0.8661825,2.7273333;-0.7260846,0.9550694,2.7932875;-0.28974694,0.6072394,2.9684303;-0.08185879,0.60167176,2.835163;-0.2501217,0.7420787,2.9125462;-0.2938125,0.7778248,2.940184;-0.5187208,0.22818473,2.8139372;-0.5563135,-0.36234647,2.801898;-0.55213654,-0.7888406,2.7971404;-0.55391866,-0.869099,2.759125;-0.38052613,0.22285743,2.8543613;-0.36213064,-0.35699338,2.7468538;-0.35595194,-0.7729438,2.806038;-0.3512971,-0.85057527,2.7805681;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4574;-0.4453992,0.2948251,2.8514657;-0.4628899,0.3520194,2.9058466;-0.45851788,0.6981754,2.9269276;-0.43060714,0.87272674,2.9000964;-0.5939667,0.61151326,2.8555992;-0.70018345,0.6444036,2.669987;-0.7187238,0.8450158,2.729265;-0.69614655,0.86744726,2.8055425;-0.28572994,0.6062018,2.964934;-0.080487534,0.60099024,2.8293993;-0.22176707,0.75500023,2.8885446;-0.26039064,0.79897475,2.918835;-0.5132509,0.22540876,2.8160226;-0.55424374,-0.36259925,2.8016467;-0.5519273,-0.7886774,2.793481;-0.53625304,-0.84095424,2.7256734;-0.37472555,0.21985042,2.8548737;-0.3588394,-0.35769323,2.7497573;-0.3568588,-0.77473253,2.8090928;-0.35177597,-0.8502323,2.779958;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4606;-0.4411923,0.29230344,2.8526175;-0.45856664,0.35006145,2.9071648;-0.45557496,0.69841295,2.9280508;-0.4253226,0.8736632,2.9017265;-0.58997107,0.6067542,2.8554375;-0.69894296,0.6294673,2.6683686;-0.6760973,0.7992618,2.7312515;-0.6463164,0.8350277,2.7762263;-0.28193772,0.6054422,2.9620936;-0.07940028,0.60064214,2.8250592;-0.18840243,0.7680629,2.861028;-0.22954443,0.81506205,2.8922873;-0.5088894,0.22302711,2.8179646;-0.5522885,-0.36305788,2.801926;-0.55177104,-0.78819865,2.7908428;-0.52650523,-0.82360226,2.7070436;-0.3692525,0.21732745,2.8556597;-0.3559929,-0.35872027,2.753271;-0.35863128,-0.7732329,2.8218305;-0.35300377,-0.8478187,2.787849;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4642;-0.4373157,0.29002547,2.8537698;-0.45457712,0.34828433,2.9084957;-0.4529125,0.698807,2.9292967;-0.419752,0.8750491,2.90367;-0.5861445,0.60087055,2.855253;-0.69737154,0.61918753,2.6674852;-0.66066974,0.7806057,2.7284188;-0.63568425,0.8143742,2.7661695;-0.27907515,0.604982,2.9597535;-0.078617565,0.6005885,2.8218071;-0.15695284,0.7800108,2.8360126;-0.19677608,0.83569837,2.8502567;-0.50486237,0.22083123,2.8198135;-0.5502587,-0.3635321,2.802883;-0.5516408,-0.787886,2.7889328;-0.5402591,-0.8408336,2.718746;-0.3647059,0.21539989,2.8564255;-0.35343456,-0.36065876,2.7584732;-0.35964203,-0.77221394,2.8283036;-0.35313675,-0.8471175,2.7920027;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4674;-0.43377784,0.28779358,2.8548396;-0.45124868,0.34666142,2.9096727;-0.45108265,0.69915295,2.9302962;-0.4152173,0.8762324,2.9055405;-0.58367795,0.59666985,2.855352;-0.69497037,0.6081415,2.6667252;-0.6426134,0.7678478,2.7024279;-0.62245065,0.82141876,2.7127771;-0.2758349,0.60439014,2.9579256;-0.077877216,0.600296,2.8194547;-0.14765468,0.7863456,2.8255787;-0.17884289,0.85736793,2.8258998;-0.5010356,0.21841022,2.8216422;-0.5482168,-0.36421457,2.8042204;-0.5515386,-0.787701,2.7875495;-0.546404,-0.85085684,2.7256346;-0.35969037,0.21301562,2.8570411;-0.35124975,-0.3645513,2.7665665;-0.35996702,-0.7718372,2.8310335;-0.35298464,-0.84694725,2.7937632;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
